ticker,shareHolder_OwnPercent,datime
GGG,"[{'Công ty Cổ phần Chứng khoán APG': 0.1596}, {'Trần Ngọc Tuấn': 0.0942}, {'Nguyễn Cương': 0.0834}, {'Nguyễn Duy Kiên': 0.0659}, {'Trần Tấn Hồng Cương': 0.0533}, {'Phạm Đức Hoài': 0.0495}, {'Wu Xiao Lung': 0.0357}, {'Đặng Lưu Dũng': 0.0311}, {'Nhâm Hà Hải': 0.0311}, {'Khác': 0.1329}]",2312091722
GHC,"[{'Công ty Cổ phần Điện Gia Lai': 0.6253}, {'Nguyễn Thái Hà': 0.011}, {'Nguyễn Thái Hà': 0.011}, {'Lê Thanh Vinh': 0.0047}, {'Hà Quốc Kiệt': 0.0033}, {'Trần Đình Lợi': 0.0025}, {'Tân Xuân Hiến': 0.0024}, {'ĐINH CHÂU HIẾU THIỆN': 0.0021}, {'Trần Minh Đức': 0.002}, {'Khác': 0.0347}]",2312091722
GH3,"[{'Ủy Ban Nhân Dân Thành Phố Hà Nội': 0.7385}, {'Trương Thái Hòa': 0.009}, {'Đặng Trần Trung': 0.0082}, {'Đỗ Thị Thanh Thủy': 0.0057}, {'Nguyễn Xuân Trường': 0.0025}, {'Phạm Tất Thành': 0.001}, {'Vũ Đức Linh': 0.0003}, {'Nguyễn Hồng Hải': 0.0003}, {'Vũ Thanh Tùng': 0.0002}, {'Khác': 0.0001}]",2312091722
GLC,"[{'Cao Trường Sơn': 0.2329}, {'Uông Huy Giang': 0.2294}, {'Uông Huy Giang': 0.2294}, {'Đỗ Tuấn Thịnh': 0.2286}, {'Phạm Anh Tuấn': 0.209}]",2312091722
GLW,"[{'Công ty Cổ phần Hạ tầng Nước Sài Gòn': 0.51}, {'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.4678}, {'Nguyễn Đình Vinh': 0.0006}, {'Hoàng Trọng Đạt': 0.0004}, {'Vũ Hoành Thiên': 0.0003}, {'Trịnh Thị Thanh Hà': 0.0002}, {'Nguyễn Thị Quỳnh': 0.0001}]",2312091722
GIC,"[{'Công ty Cổ phần Container Việt Nam': 0.6634}, {'Nguyễn Thị Minh Lan': 0.0016}, {'Nguyễn Thị Thủy': 0.0015}, {'ĐỒNG TRUNG HẢI': 0.0012}, {'Nguyễn Thị Vân An': 0.0011}, {'Nguyễn Việt Trung': 0.0011}, {'Nghiêm Tuấn Anh': 0.001}, {'Cáp Trọng Cường': 0.001}, {'Bùi Minh Hưng': 0.001}, {'Khác': 0.0021}]",2312091722
GLT,"[{'Công ty Cổ phần Công nghệ Tiên Phong': 0.5042}, {'Công ty Cổ Phần Đầu Tư Tánh Linh': 0.1111}, {'Võ Hùng Vĩ': 0.0522}, {'Nguyễn Hương Giang': 0.0193}, {'Tạ Huy Phong': 0.0147}, {'Doãn Thị Bích Ngọc': 0.0111}, {'Nguyễn Hữu Dũng': 0.0106}, {'Nguyễn Khắc Dụng': 0.0094}, {'Lâm Ngọc Thủy': 0.0069}, {'Khác': 0.1006}]",2312091722
GKM,"[{'ĐẶNG VIỆT LÊ': 0.0892}, {'Nguyễn Thị Năm': 0.0651}, {'Vũ Văn Chính': 0.0503}, {'Nguyễn Thị Xuyến': 0.0482}, {'Đào Đức Phong': 0.0337}, {'Nguyễn Việt Hà': 0.0233}, {'Lê Hoài An': 0.0134}, {'HOÀNG VĂN HẢI': 0.0129}, {'Phan Thị Mỹ Linh': 0.0066}, {'Khác': 0.0746}]",2312091722
GIL,"[{'Lê Hùng': 0.0903}, {'Công ty Cổ phần Xuất nhập khẩu Thủy sản Bến Tre': 0.0753}, {'Lê Anh Thư': 0.0508}, {'Lê Thị Kim Oanh': 0.0498}, {'Lê Thị Diệu Chi': 0.0487}, {'Nguyễn Phương Đông': 0.0465}, {'Đoàn Thị Hồng Thúy': 0.045}, {'Nguyễn Minh Châu': 0.0443}, {'Hà Thị Phương Thảo': 0.0328}, {'Khác': 0.3884}]",2312091722
GMA,"[{'Công ty Cổ phần Chứng khoán Everest': 0.15}, {'Trần Thị Thanh Tú': 0.1463}, {'Công ty TNHH Đầu Tư G-holding': 0.0684}, {'Công ty Cổ Phần Tập Đoàn Gami': 0.0648}, {'Đỗ Thị Xuân': 0.049}, {'Nguyễn Thị Thanh Thủy': 0.0487}, {'Nguyễn Hải Châu': 0.025}, {'Nguyễn Trần Minh Quân': 0.025}, {'Nguyễn Minh Tú': 0.0242}, {'Khác': 0.0233}]",2312091722
GMH,"[{'Lê Đình Sung': 0.1516}, {'Công ty TNHH MTV Quản Lý Quỹ Ngân Hàng Thương Mại Cổ phần Công Thương Việt Nam': 0.1455}, {'Phạm Thị Mỹ Liên': 0.1364}, {'Trần Thiên Như An': 0.0552}, {'Lê Đình Minh': 0.0504}, {'Lê Thị Thảo Duyên': 0.0433}, {'Nguyễn Văn Tú': 0.0431}, {'Đặng Sĩ Tiếp': 0.0295}, {'Phạm Minh Thạnh': 0.0183}, {'Khác': 0.0334}]",2312091722
GMD,"[{'Công ty TNHH SSJ Consulting (Việt Nam)': 0.1}, {'Lê Thúy Hương': 0.0496}, {'Đỗ Văn Nhân': 0.0051}, {'Trần Kiều Minh': 0.0039}, {'CHU ĐỨC KHANG': 0.0027}, {'Phạm Tiến Tịnh': 0.0026}, {'Hoàng Thị Thanh': 0.0025}, {'Vũ Ninh': 0.0023}, {'Nguyễn Quốc Khánh': 0.0022}, {'Khác': 0.2516}]",2312091722
GMC,"[{'Công ty TNHH Đầu Tư Và Thương Mại Thiên Hải': 0.1586}, {'Công ty Cổ phần Đầu tư T.T.A': 0.1519}, {'CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU VÀ ĐẦU TƯ THỪA THIÊN HUẾ': 0.1286}, {'Công ty Cổ phần Dệt May Gia Định': 0.1009}, {'Lâm Tử Thanh': 0.0715}, {'Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh': 0.0709}, {'Lê Quang Hùng': 0.0285}, {'Nguyễn Ân': 0.0247}, {'Đỗ Thị Kim Nhàn': 0.0161}, {'Khác': 0.0609}]",2312091722
GSP,"[{'Tổng Công ty Cổ phần Vận tải Dầu khí': 0.6798}, {'Nguyễn Hồng Hiệp': 0.0417}, {'Dương Đình Quốc Hưng': 0.0056}, {'Nguyễn Phùng Hưng': 0.0007}, {'Nguyễn Ngọc Anh': 0.0005}, {'Nguyễn Văn Ổn': 0.0004}, {'Nguyễn Kim Sơn': 0.0004}, {'Trần Văn Luấn': 0.0002}, {'Nguyễn Thị Hải Anh': 0.0002}, {'Khác': 0.1479}]",2312091722
GSM,"[{'Công ty Cổ phần Dịch vụ Khách sạn Kim Thành': 0.2668}, {'Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - Công ty Cổ phần': 0.1975}, {'Nguyễn Thị Nhân Ái': 0.1021}, {'Trần Thị Kim Thoa': 0.1}, {'Công ty TNHH Đại Hiệp': 0.1}, {'Nguyễn Thị Minh': 0.0606}, {'Nguyễn Thị Minh': 0.0606}, {'Khác': 0.0252}]",2312091722
GTA,"[{'Công ty TNHH MTV Cao su Bình Long': 0.5178}, {'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.1137}, {'Trần Ngọc Xuân Trang': 0.0877}, {'Tập đoàn Bảo Việt': 0.0597}, {'Trần Quốc Bình': 0.048}, {'Trương Thị Giàu': 0.0163}, {'Nguyễn Thị Thuý Vinh': 0.0077}, {'Trần Thị Kim Thanh': 0.0058}, {'Đỗ Văn Bình': 0.0038}, {'Khác': 0.0479}]",2312091722
GMX,"[{'Dư Thị Thanh Hương': 0.068}, {'Peter Eric Dennis': 0.0507}, {'Phạm Văn Hậu': 0.0371}, {'Nguyễn Văn Sơn': 0.0248}, {'Dư Quốc Trung': 0.0244}, {'Nguyễn Thế Đô': 0.0228}, {'Nguyễn Hữu Thục': 0.0196}, {'Nguyễn Thái Học': 0.0111}, {'Lưu Ngọc Thanh': 0.0104}, {'Khác': 0.0831}]",2312091722
GND,"[{'Nguyễn Đức Hoàng': 0.1658}, {'Nguyễn Đức Dũng': 0.1338}, {'Nguyễn Hoàng Hải': 0.075}, {'Nguyễn Hoàng Linh': 0.0558}, {'Nguyễn Anh Tú': 0.0513}, {'Bùi Thị Chiêm': 0.0457}, {'Nguyễn Đức Thắng': 0.0379}, {'Bùi Thanh Trà': 0.0099}, {'Nguyễn Văn Vinh': 0.0056}, {'Khác': 0.0019}]",2312091722
GPC,"[{'Đặng Đức Thành': 0.2885}, {'Nguyễn Thị Thanh Loan': 0.1443}, {'ĐĂNG BÍCH VÂN': 0.0866}, {'LÂM THỊ DIỆU HƯƠNG': 0.0126}, {'ĐẶNG BÍCH HỒNG': 0.0099}, {'Đặng Đức Trung': 0.0048}, {'Nguyễn Công Thành': 0.0014}, {'Lê Đình Phong': 0.0004}, {'Trần Công Lộc': 0.0003}, {'Khác': 0.0003}]",2312091722
GTD,"[{'Ủy Ban Nhân Dân Thành Phố Hà Nội': 0.6867}, {'Nguyễn Văn Nam': 0.1107}, {'Công ty Cổ Phần Đầu Tư Thương Mại Thái Bình': 0.1}, {'Nguyễn Văn Khiêm': 0.0011}, {'Nguyễn Duy Tân': 0.0004}, {'Nguyễn Thế Huân': 0.0003}, {'Nguyễn Bá Minh': 0.0002}, {'Bùi Tất Thắng': 0.0002}, {'Trần Thị Châu Giang': 0.0002}, {'Khác': 0.0003}]",2312091722
GTS,"[{'Công ty TNHH MTV Đầu tư Tài chính Nhà nước Thành phố Hồ Chí Minh': 0.49}, {'Công ty Cổ Phần Bảo Hiểm Bưu Điện': 0.2732}, {'Đặng Quốc Tuấn': 0.1858}, {'Lâm Tấn Kiệt': 0.1383}, {'Trần Thanh Hưng': 0.0179}, {'Võ Văn Sơn': 0.0036}, {'Võ Anh Tú': 0.0008}, {'Phan Thị Tú Trinh': 0.0003}, {'Nguyễn Hoàng Thái': 0.0002}, {'Khác': 0.0004}]",2312091722
HAF,"[{'Tổng Công ty Thương mại Hà Nội – Công ty cổ phần': 0.2}, {'Công ty Cổ phần Chứng khoán Phố Wall': 0.149}, {'Trương Thị Nga': 0.0002}, {'Lê Thị Ngọc Diệp': 0.0001}, {'Chu Việt Cường': 0.0001}, {'Khác': 0.0001}]",2312091722
GVT,"[{'Nguyễn Hồng Đức': 0.0844}, {'Phạm Đức Hòa': 0.0833}, {'Lê Xuân Lương': 0.0806}, {'NGUYỄN VĂN HIỆN': 0.0721}, {'Lê Thị Minh Loan': 0.0668}, {'Nguyễn Thị Hồng Nhung': 0.0612}, {'Đoàn Thế Rong': 0.0543}, {'Nguyễn Thanh Sơn': 0.0534}, {'Đặng Văn Sơn': 0.0302}, {'Khác': 0.1203}]",2312091722
HAD,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.55}, {'Đặng Thi Nguyệt': 0.0292}, {'Nguyễn Đặng Toàn': 0.0055}, {'Tăng Thị Thanh': 0.0051}, {'Nguyễn Văn Hách': 0.0051}, {'Vũ Hồng Tứ': 0.005}, {'Nguyễn Văn Hải': 0.0043}, {'Nguyễn Tiến Gồm': 0.0026}, {'Vương Toàn': 0.0013}, {'Khác': 0.035}]",2312091722
HAC,"[{'Vũ Dương Hiền': 0.2429}, {'Công ty Cổ phần Tập Đoàn Hapaco': 0.0664}, {'ĐOÀN ĐỨC LUYỆN': 0.0069}, {'Đoàn Văn Minh': 0.0031}, {'Lê Thị Vẻ': 0.0022}, {'Phạm Minh Đức': 0.0013}, {'Nguyễn Thị Luyến': 0.0007}, {'Vũ Quang Khánh': 0.0004}, {'Phạm Thanh Bình': 0.0003}, {'Khác': 0.0013}]",2312091722
HAG,"[{'Đoàn Nguyên Đức': 0.345}, {'Đoàn Hoàng Anh': 0.0108}, {'Nguyễn Văn Sự': 0.0042}, {'Trà Văn Hàn': 0.0016}, {'Lê Hùng': 0.0011}, {'Hồ Thị Kim Chi': 0.0004}, {'Lê Văn Kế': 0.0003}, {'Võ Thị Mỹ Hạnh': 0.0003}, {'Vũ Hữu Điền': 0.0003}, {'Khác': 0.0731}]",2312091722
GVR,"[{'Nhà nước': 0.9677}, {'Trần Ngọc Thuận': 0.0001}, {'Phạm Văn Thành': 0.0001}, {'Nguyễn Cửu Tuệ': 0.0001}, {'Khác': 0.0063}]",2312091722
H11,"[{'Công ty Cổ phần Đầu tư và Xây dựng HUD1': 0.51}, {'Hà Minh Hùng': 0.1002}, {'Trần Thế Tài': 0.019}, {'Nguyễn Đức Khương': 0.0189}, {'Vũ Thị Hồng Liễu': 0.0152}, {'Dương Tất Khiêm': 0.0142}, {'Đỗ Quang Hoa': 0.0047}, {'Nguyễn Đình Học': 0.0047}, {'Bùi Văn Quân': 0.0024}, {'Khác': 0.0098}]",2312091722
HAH,"[{'Công ty Cổ Phần Đầu Tư Và Vận Tải Hải Hà': 0.1453}, {'Công ty CP Đầu Tư Sao Á D.c': 0.1067}, {'America Limited Liability Company': 0.0798}, {'Vũ Ngọc Sơn': 0.0175}, {'Trần Quang Tiến': 0.0125}, {'Vũ Hải Trường': 0.0082}, {'Nguyễn Linh Chi': 0.0048}, {'Phùng Văn Quang': 0.0031}, {'Tạ Mạnh Cường': 0.003}, {'Khác': 0.3781}]",2312091722
GTT,"[{'Võ Thị Thanh': 0.3469}, {'Võ Hoàng Chương': 0.02}, {'Võ Việt Cường': 0.01}, {'Đặng Thị Nguyệt Thương': 0.01}, {'Trương Trọng Cử': 0.01}, {'Võ Thanh Minh Hằng': 0.01}, {'Lương Ngọc Khánh': 0.0007}, {'Nguyễn Hữu Ẩn': 0.0004}, {'Huỳnh Sỹ Chiến': 0.0004}, {'Khác': 0.0001}]",2312091722
HAI,"[{'Công ty Cổ phần Tập đoàn FLC': 0.0826}, {'Phạm Văn Nùng': 0.0499}, {'Nguyễn Hồng Phong': 0.0043}, {'Trần Văn Phát': 0.0017}, {'Quách Thành Đồng': 0.0012}, {'Nguyễn Chí Linh': 0.0012}, {'Trần Quang Huy': 0.0011}, {'Nguyễn Thị Lệ Hằng': 0.001}, {'Trần Tăng Phi Oanh': 0.0008}, {'Khác': 0.0106}]",2312091722
HAR,"[{'Nguyễn Gia Bảo': 0.12}, {'Công ty TNHH Thai Invest International': 0.0805}, {'Công ty TNHH Tư vấn Đầu tư KGB': 0.0702}, {'Nguyễn Nhân Bảo': 0.0579}, {'Nguyễn Thị Thủy': 0.0469}, {'Lưu Thanh Vy': 0.0419}, {'Cao Thị Bích Loan': 0.0005}, {'Khấu Thị Xuân Anh': 0.0004}, {'Trương Thị Ngọc Yến': 0.0002}, {'Khác': 0.034}]",2312091722
HAN,"[{'Bộ Xây Dựng': 0.9883}, {'Nghiêm Sỹ Minh': 0.0014}, {'Bùi Xuân Dũng': 0.0007}, {'Đào Xuân Hồng': 0.0003}, {'Mai Trung Huấn': 0.0002}, {'Nguyễn Đỗ Quý': 0.0002}, {'Khác': 0.0001}]",2312091722
HAS,"[{'Tập Đoàn Bưu Chính Viễn Thông Việt Nam (loại Hình Doanh Nghiệp: Công ty Tnhh)': 0.2763}, {'Phạm Thị Hạnh': 0.1404}, {'Robert Alexander Stone': 0.1194}, {'Công ty Cổ phần Tập đoàn Thế kỷ': 0.05}, {'Đoàn Ngọc Cương': 0.0487}, {'Nguyễn Hoài Nam': 0.0404}, {'Nguyễn Thanh Liêm': 0.014}, {'Phạm Minh Tuấn': 0.0137}, {'Phạm Minh Tuấn': 0.0137}, {'Khác': 0.0454}]",2312091722
HAM,"[{'LÊ HOÀNG NAM': 0.0731}, {'Vũ Thị Thủy': 0.0541}, {'Trần Thị Phượng': 0.0414}, {'Đào Thị Vững': 0.0395}, {'Quách Yến Vân': 0.0368}, {'Lâm Thị Trúc Hà': 0.0321}, {'Lê Văn Chung': 0.0309}, {'Nguyễn Thị Liên': 0.0279}, {'Đào Vũ Hồng Ngọc': 0.0275}, {'Khác': 0.082}]",2312091722
HAV,"[{'Tổng Công ty Thương mại Hà Nội – Công ty cổ phần': 0.5458}, {'CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN HÀ NỘI': 0.1819}, {'Phạm Thị Ngọc Lan': 0.0005}, {'Nguyễn Bích Thu': 0.0002}, {'Khác': 0.0303}]",2312091722
HAP,"[{'Vũ Dương Hiền': 0.1293}, {'Phạm Anh Đào': 0.05}, {'Phạm Thị Kim Nhung': 0.05}, {'Phạm Thị Tuyết Lan': 0.05}, {'Vũ Xuân Thủy': 0.0442}, {'Vũ Xuân Thịnh': 0.043}, {'Vũ Xuân Cường': 0.0373}, {'Trần Tiểu Phụng': 0.0138}, {'Vũ Thị Thanh Chung': 0.0099}, {'Khác': 0.036}]",2312091722
HAT,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.6}, {'Công ty Cổ Phần Giải Pháp Công Nghệ Ulatech': 0.0623}, {'Phạm Thị Thu Hương': 0.0505}, {'Phạm Việt Dũng': 0.0504}, {'Nguyễn Quốc Anh': 0.0016}, {'Nguyễn Vi Anh': 0.0013}, {'Nguyễn Cao Tưởng': 0.0012}, {'Nguyễn Văn Hùng': 0.0006}, {'Vương Toàn': 0.0005}, {'Khác': 0.03}]",2312091722
HAX,"[{'Đỗ Tiến Dũng': 0.1747}, {'VŨ THỊ HẠNH': 0.1725}, {'Afc Vietnam Fund': 0.0508}, {'Hoàng Đức Thành': 0.0505}, {'Phạm Tuấn Mai': 0.0292}, {'TRẦN QUỐC HẢI': 0.0246}, {'Trần Văn Mỹ': 0.0198}, {'Nguyễn Thị Ngọc Bích': 0.0137}, {'Hoàng Đức Hùng': 0.0097}, {'Khác': 0.1724}]",2312091722
HC3,"[{'Phạm Kỳ Hưng': 0.2968}, {'Phạm Đức Duy': 0.1037}, {'Phạm Thị Kim Thoa': 0.0756}, {'Đào Viết Trúc': 0.0645}, {'Nguyễn Thị Thúy': 0.0556}, {'Bùi Ngọc Phương': 0.0385}, {'Bùi Thị Ngọc Anh': 0.0218}, {'Bùi Ngọc Khôi': 0.0152}, {'Đào Viết Liễu': 0.0152}, {'Khác': 0.0152}]",2312091722
HBD,"[{'MAI VĂN BÌNH': 0.1914}, {'Trần Thị Thanh Hương': 0.1644}, {'Lê Kim Phượng': 0.1212}, {'Phạm Duy Dần': 0.098}, {'Nguyễn Thúy Hiền': 0.077}, {'Mai Hương': 0.0712}, {'Mai Thị Thanh Hà': 0.0646}, {'Nguyễn Thị Hải Yến': 0.0291}, {'Trần Văn Hồng': 0.016}, {'Khác': 0.0397}]",2312091722
HBC,"[{'LÊ VIẾT HẢI': 0.1714}, {'Hyundai Elevators Co., Ltd.': 0.1083}, {'Bùi Ngọc Mai': 0.0174}, {'Lê Thị Anh Thư': 0.0073}, {'Trương Quang Nhật': 0.0058}, {'Lê Viết Hà': 0.0044}, {'Lê Viết Hiếu': 0.0044}, {'Phan Ngọc Thạnh': 0.0032}, {'Lê Viết Hưng': 0.0031}, {'Khác': 0.3014}]",2312091722
HBH,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.6669}, {'Công ty Cổ phần Bia Hà Nội - Hải Phòng': 0.1406}, {'Tạ Thu Thủy': 0.0069}, {'Đỗ Châu Tuấn': 0.0022}, {'Dương Thị Bách': 0.0013}, {'Nguyễn Hoàng Giang': 0.0001}]",2312091722
HCB,"[{'NGUYỄN XUÂN ANH': 0.2056}, {'PHẠM THỊ XUÂN NGUYỆT': 0.1063}, {'Huỳnh Văn Chính': 0.0971}, {'Lâm Trọng Lương': 0.096}, {'Nguyễn Xuân Tùng': 0.0728}, {'Nguyễn Đình Trường': 0.0592}, {'Nguyễn Đình Trường': 0.0592}, {'HUỲNH VĂN THẮNG': 0.0462}, {'Đặng Văn Trường': 0.0423}, {'Khác': 0.138}]",2312091722
HC1,"[{'Tổng Công ty Xây dựng Hà Nội - CTCP': 0.5036}, {'Công ty Cổ phần Đầu tư và Kinh doanh Thương mại Phú Thịnh': 0.0964}, {'Công ty Cổ phần Bất động sản BRG': 0.088}, {'Công ty TNHH Thung Lũng Vua': 0.0525}, {'Vũ Tùng Dương': 0.0067}, {'Tống Văn Định': 0.0038}, {'Cấn Văn Tuấn': 0.0017}, {'Trần Đăng Mạnh': 0.0014}, {'Ninh Văn Nam': 0.0007}, {'Khác': 0.0002}]",2312091722
HBS,"[{'Phạm Ngọc Quân': 0.2424}, {'Nguyễn Anh Đức': 0.1758}, {'Lê Đình Dương': 0.1515}, {'Lê Duy Phúc': 0.1303}, {'Trần Văn Kỳ': 0.041}, {'Quản Thị Biên': 0.0191}, {'Nguyễn Thị Loan': 0.0011}, {'Đỗ Thị Thúy Ngần': 0.0003}, {'Nguyễn Đức Chung': 0.0003}, {'Khác': 0.1085}]",2312091722
HCT,"[{'Tổng Công ty Xi măng Việt Nam': 0.5386}, {'Nguyễn Tuấn Anh': 0.2469}, {'Nguyễn Thị Huyền Nhung': 0.0523}, {'Vũ Châu Thành': 0.0049}, {'Vũ Văn Đức': 0.0014}, {'Lê Văn Thắng': 0.0012}, {'Nguyễn Thành Phương': 0.0012}, {'Vũ Xuân Bằng': 0.0009}, {'Trần Thị Bích Hà': 0.0007}, {'Khác': 0.0147}]",2312091722
HD2,"[{'Tổng Công ty Đầu tư Phát triển Nhà và Đô thị - Công ty TNHH': 0.51}, {'Văn Phụng Hà': 0.1302}, {'Lê Quang Huy': 0.0496}, {'Nguyễn Thế Ước': 0.0011}, {'Nguyễn Chiến Thắng': 0.0006}, {'Nguyễn Bá Hùng': 0.0005}, {'Bùi Ngô Việt Cường': 0.0003}, {'Khác': 0.0489}]",2312091722
HD6,"[{'LÊ QUỐC BÌNH': 0.2025}, {'Tổng Công ty Đầu tư và phát triển nhà Hà Nội': 0.1709}, {'Vũ Tuấn Anh': 0.0319}, {'Phạm Ngọc Chiến': 0.019}, {'BẾ NGỌC LONG': 0.0091}, {'Vũ Văn Mạnh': 0.0087}, {'Hoàng Thị Thúy Nga': 0.0049}, {'Nguyễn Thị Thu Hiên': 0.0018}, {'Dương Thị Thái Hương': 0.0011}, {'Khác': 0.0144}]",2312091722
HCI,"[{'Tổng Công ty Đầu tư và phát triển nhà Hà Nội': 0.3}, {'Nguyễn Thị Thoan': 0.2201}, {'Vũ Mạnh Quyền': 0.1841}, {'Vũ Hoàng Yến': 0.1267}, {'Trần Trọng Bình': 0.051}, {'Phạm Vũ Trung Hiếu': 0.036}, {'Phạm Xuân Đức': 0.0299}, {'Nguyễn Chí Tường': 0.0047}, {'Lại Hợp Duân': 0.0028}, {'Khác': 0.0148}]",2312091722
HD8,"[{'Tổng Công ty Đầu tư Phát triển Nhà và Đô thị - Công ty TNHH': 0.51}, {'Công ty Cổ phần Tasco': 0.09}, {'Tạ Văn Phương': 0.0401}, {'Nguyễn Phúc Khánh': 0.006}, {'Ngô Doãn': 0.002}, {'Tạ Trọng Tấn': 0.002}, {'Nguyễn Tiến Dương': 0.0014}, {'Dương Anh Tuấn': 0.001}, {'Nguyễn Việt Thịnh': 0.0009}, {'Khác': 0.0004}]",2312091722
HCD,"[{'Nguyễn Đức Dũng': 0.2052}, {'Phùng Chí Công': 0.0633}, {'Vũ Trọng Huân': 0.0475}, {'Lâm Thị Yến': 0.0471}, {'Nguyễn Đức Quang': 0.0185}, {'Phạm Thị Hương': 0.0158}, {'Trần Thị Ánh Nguyệt': 0.0158}, {'Nguyễn Hữu Quyên': 0.0138}, {'Lê Thị Thu Thủy': 0.0124}, {'Khác': 0.0285}]",2312091722
HCM,"[{'Dragon Capital Markets Limited': 0.3002}, {'Công ty TNHH MTV Đầu tư Tài chính Nhà nước Thành phố Hồ Chí Minh': 0.2309}, {'Vietnam Emerging Equity Fund Limited': 0.063}, {'Trịnh Hoài Giang': 0.0034}, {'Nguyễn Quốc Huân (Nyvene Yohan)': 0.0032}, {'Lê Công Thiện': 0.0019}, {'Lâm Hữu Hồ': 0.0017}, {'Phạm Nghiêm Xuân Bắc': 0.0008}, {'Lê Anh Quân': 0.0007}, {'Khác': 0.112}]",2312091722
HCC,"[{'Công Ty Cổ Phần Tập Đoàn Intimex': 0.5148}, {'Peter Eric Dennis': 0.0803}, {'Nguyễn Thị Ngọc Anh': 0.0138}, {'NGÔ VĂN LONG': 0.0075}, {'Hồ Minh Đức': 0.0052}, {'Nguyễn Đình': 0.0049}, {'Phạm Văn Dữ': 0.0046}, {'Phan Tấn Xuất': 0.0043}, {'Lê Chấn': 0.0039}, {'Khác': 0.114}]",2312091722
HDG,"[{'Nguyễn Trọng Thông': 0.3183}, {'Nguyễn Văn Tô': 0.0812}, {'Ctbc Vietnam Equity Fund': 0.0605}, {'Nguyễn Phương Đông': 0.0581}, {'Nguyễn Thị Thu Hà': 0.0281}, {'Hoàng Thị Phương Điểu': 0.027}, {'Phan Quang Bình': 0.0132}, {'Nguyễn Đức Toàn': 0.0094}, {'Trần Thu Hoài': 0.0035}, {'Khác': 0.1594}]",2312091722
HDA,"[{'Lê Như Ngọc': 0.1415}, {'MAI ANH TÁM': 0.0835}, {'Trần Thị Thu Hiền': 0.0485}, {'Nguyễn Hồng Thái': 0.0472}, {'Nguyễn Việt Linh': 0.0451}, {'NGUYỄN VĂN SƠN': 0.045}, {'Vũ Thanh Huyền': 0.011}, {'Trần Mạnh Thắng': 0.0066}, {'Hoàng Trung Kiên': 0.0063}, {'Khác': 0.0385}]",2312091722
HDC,"[{'Đoàn Hữu Thuận': 0.0984}, {'Trần Minh Chính': 0.0454}, {'Lê Viết Liên': 0.0352}, {'Nguyễn Thị Thanh Hà': 0.0337}, {'Đoàn Hữu Hà Vinh': 0.0218}, {'Phan Văn Minh': 0.0209}, {'Hoàng Thị Hương': 0.0133}, {'Nguyễn Tú Quỳnh': 0.0109}, {'Đoàn Hữu Hà An': 0.0102}, {'Khác': 0.1456}]",2312091722
HDP,"[{'Lê Quốc Khánh': 0.1156}, {'Lê Hồng Phúc': 0.0928}, {'Nguyễn Đăng Phát': 0.075}, {'Võ Đức Nhân': 0.065}, {'Nguyễn Thị Hậu': 0.0463}, {'Lê Đăng Khoa': 0.0402}, {'Lê Thị Thanh Vân': 0.0366}, {'Dương Thị Thu Hiền': 0.0334}, {'Đinh Văn Dũng': 0.0257}, {'Khác': 0.0514}]",2312091722
HDW,"[{'Ủy Ban Nhân Dân Tỉnh Hải Dương': 0.65}, {'Công ty Cổ Phần Cấp Nước Phúc Hưng Hải Dương': 0.1223}, {'Nguyễn Bá Quyết': 0.0071}, {'Phạm Minh Cường': 0.0037}, {'Trần Quốc Khanh': 0.0015}, {'Vũ Mạnh Dũng': 0.0012}, {'Nguyễn Văn Đoàn': 0.0012}, {'Nguyễn Văn Phụng': 0.0009}, {'Nguyễn Thanh Sơn': 0.0009}, {'Khác': 0.0496}]",2312091722
HDM,"[{'Tập đoàn Dệt May Việt Nam': 0.6086}, {'Công ty TNHH Tường Long': 0.0851}, {'Phạm Gia Định': 0.0619}, {'Nguyễn Bá Quang': 0.0333}, {'Trần Hữu Phong': 0.0206}, {'Lê Công An': 0.0121}, {'NGUYỄN VĂN PHONG': 0.0041}, {'Hồ Ngọc Lan': 0.0039}, {'Nguyễn Tiến Hậu': 0.0028}, {'Khác': 0.0846}]",2312091722
HDB,"[{'Công ty Cổ phần Tập đoàn Sovico': 0.1448}, {'PHẠM VĂN ĐẨU': 0.0431}, {'NGUYỄN THỊ PHƯƠNG THẢO': 0.037}, {'Lưu Văn Sơn': 0.0301}, {'Nguyễn Hữu Đặng': 0.0276}, {'Đào Duy Tường': 0.0274}, {'Phạm Khắc Dũng': 0.0121}, {'Nguyễn Hữu Thành': 0.0116}, {'Lưu Thị Việt Hồng': 0.0034}, {'Khác': 0.0272}]",2312091722
